Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.82640838623047,85.5194380776058,81.72409908659924,85.09313198270294,201662400
2020-06-12,82.53286743164062,84.72529905397784,81.41716661042786,83.9750035031546,200146000
2020-06-15,83.55357360839844,84.20886770850096,81.01765993158413,81.18087757013554,138808800
2020-06-16,85.76791381835938,86.04075597292817,83.97499569346722,85.61688084344807,165428800
2020-06-17,85.64855194091797,86.5766806624143,85.52675019338103,86.51577978864584,114406400
2020-06-18,85.68266296386719,86.1016612872621,85.071215791131,85.60470805854047,96820400
2020-06-19,85.19300079345703,86.85924753773007,84.07973121711224,86.39153306610298,264476000
2020-06-22,87.42198181152344,87.56570697612823,85.5413626026624,85.58764785972699,135445200
2020-06-23,89.28797912597656,90.71306090535926,88.25022596990101,88.6716626472519,212155600
2020-06-24,87.71188354492188,89.83854496849224,87.33673203943316,88.91528553845141,192623200
2020-06-25,88.87628936767578,88.91526681509454,87.10529481180333,87.86777486464669,137522400
2020-06-26,86.1455078125,88.99323335258256,85.99690581013819,88.77155327311752,205256800
2020-06-29,88.1308822631836,88.22589120557494,85.57304527140465,86.05294450913456,130646000
2020-06-30,88.86656951904297,89.15402734978792,87.69727548623588,87.7167604986336,140223200
2020-07-01,88.6984634399414,89.49017478480187,88.64974720230927,88.9445053445153,110737200
2020-07-02,88.6984634399414,90.2477855067387,88.58397693612106,89.60954555050597,114041600
2020-07-06,91.07118225097656,91.54133528521366,90.10163751383828,90.133307162582,118655600
2020-07-07,90.78858947753906,92.23315645577712,90.67653394853455,91.4511912983208,112424400
2020-07-08,92.90306091308594,92.93473055595655,91.68260506078956,91.77030618213804,117092000
2020-07-09,93.30257415771484,93.85311298440196,92.25020530715545,93.79951991976638,125642800
2020-07-10,93.46578216552734,93.52425205644036,92.28187281172208,92.89575090989648,90257200
2020-07-13,93.03460693359375,97.39754619914325,92.82023467943165,94.77637034737839,191649200
2020-07-14,94.57417297363281,94.76661435242671,91.47553669712414,92.41340406107076,170989200
2020-07-15,95.22460174560547,96.7081460918901,94.02119992301603,96.45723479721514,153198000
2020-07-16,94.05287170410156,94.91279173687622,93.45117077912744,94.0918491550775,110577600
2020-07-17,93.86286926269531,94.66188849020998,93.38783943733658,94.50598610723088,92186800
2020-07-20,95.8409194946289,95.9797752684357,93.60464123577772,93.9505614633719,90318000
2020-07-21,94.51815032958984,96.71058165166797,94.26723904231955,96.63506516753144,103433200
2020-07-22,94.7836685180664,95.46819363985604,94.1308130352657,94.21850671167734,89001600
2020-07-23,90.4694595336914,94.59366457206063,89.65582482110416,94.51570967602892,197004400
2020-07-24,90.24535369873047,90.59127395192569,86.86413581047867,88.65949991326812,185438800
2020-07-27,92.38418579101562,92.4767563073094,91.0882208654685,91.31233191463267,121214000
2020-07-28,90.86656188964844,92.13086489949471,90.86168506080281,91.9530316330068,103625600
2020-07-29,92.60831451416016,92.79345556721894,91.31478042525389,91.35131946620248,90329200
2020-07-30,93.7288818359375,93.83362955315262,91.36836340686854,91.77761548867781,158130000
2020-07-31,103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,374336800
2020-08-03,106.15022277832031,108.78113754648273,105.13196195503649,105.43158949553171,308151200
2020-08-04,106.8591079711914,107.95532367778854,105.61429026969972,106.34023134726526,173071600
2020-08-05,107.24644470214844,107.56800311782875,106.11125145953578,106.57897346726979,121776800
2020-08-06,110.98819732666016,111.48515059417284,106.98823165003749,107.58018642555417,202428800
2020-08-07,108.46479797363281,110.96623604021983,107.6643380902287,110.50743450078211,198045600
2020-08-10,110.04129028320312,111.06382975049696,107.37878364058575,109.91682612802668,212403600
2020-08-11,106.7686767578125,109.80212560376098,106.50754929237706,109.30184106884684,187902400
2020-08-12,110.31707763671875,110.57576233443505,107.66921252952778,107.86444373428206,165598000
2020-08-13,112.26941680908203,113.27731445059062,111.21270764374724,111.70323590210684,210082000
2020-08-14,112.16936492919922,112.25965955070116,110.35124355091685,112.09371227617905,165565200
2020-08-17,111.8764877319336,113.32122372260254,111.24686087349903,113.2968179642712,119561600
2020-08-18,112.80874633789062,113.23582109417252,111.2908003348021,111.62758047708495,105633600
2020-08-19,112.95028686523438,114.3706172584675,112.85511407883027,113.21873534210548,145538000
2020-08-20,115.45661163330078,115.57131200892078,112.97469390875426,112.99177868647469,126907200
2020-08-21,121.4063720703125,121.8920146880567,116.40837460528758,116.42057376195339,338054800
2020-08-24,122.85844421386719,125.71619028025478,120.98419761464233,125.63076637760471,345937600
2020-08-25,121.85053253173828,122.19707648647878,120.12027046376029,121.72607580337079,211495600
2020-08-26,123.507568359375,123.9663698240554,122.10188003313583,123.17323105412805,163022400
2020-08-27,122.03111267089844,124.44713388915774,120.88166620220456,124.11279658484769,155552400
2020-08-28,121.83345031738281,123.4294843508676,121.60892773706408,123.00973057273563,187630000
2020-08-31,125.96507263183594,127.87837394086273,122.99751997365422,124.53987161471422,225702700
2020-09-01,130.98260498046875,131.5878410707446,127.4195871326475,129.5964440817618,151948100
2020-09-02,128.2688446044922,134.69205062860914,123.9736987933479,134.3113445903267,200119000
2020-09-03,117.99954223632812,125.7698621363214,117.6285999549482,123.88585934482386,257599600
2020-09-04,118.07762145996094,120.75232742067561,108.24758160325585,117.20883002621501,332607200
2020-09-08,110.13160705566406,116.15458007210191,109.99494371751035,111.23467755578848,231366600
2020-09-09,114.52436065673828,116.30099125669896,112.51345114458287,114.46579279058768,176940500
2020-09-10,110.78562927246094,117.62858911457678,109.81922220240571,117.4919257894212,182274400
2020-09-11,109.33113861083984,112.48417383164686,107.37879684993199,111.83989747570273,180860300
2020-09-14,112.61106872558594,113.16748580661752,110.11207375780796,111.98631998364145,140150100
2020-09-15,112.78678131103516,115.99838431287328,110.90277126581074,115.51029888610626,184642000
2020-09-16,109.45803833007812,113.23582232498472,109.37018652553259,112.48417402269936,154679000
2020-09-17,107.71067810058594,109.52635631028035,106.11952244266742,107.10545699574902,178011000
2020-09-18,104.2940902709961,108.23782140747392,103.56196213186861,107.76926356908416,287104900
2020-09-21,107.4568862915039,107.56426567814931,100.64321065047814,102.04889902285993,195713800
2020-09-22,109.1456527709961,110.1706350713095,106.55880615632401,109.99492403261556,183055400
2020-09-23,104.56742858886719,109.43851925260384,104.2257628187344,108.96019760104794,150718700
2020-09-24,105.64119720458984,107.62282258760409,102.49792627390866,102.66387350997776,167743300
2020-09-25,109.60447692871094,109.7606678610483,105.10432809515227,105.84622012856761,149981400
2020-09-28,112.22059631347656,112.5720184036697,110.09254363290351,112.2694078334004,137672400
2020-09-29,111.37132263183594,112.56225219554419,110.86371709444153,111.82036775224408,99382200
2020-09-30,113.05034637451172,114.46579860836158,110.91253722784417,111.07848448876676,142675200
2020-10-01,114.00699615478516,114.91483535664295,113.06987301860818,114.83673990006338,116120400
2020-10-02,110.32683563232422,112.62084328422971,109.54590335404406,110.1999360920969,144712000
2020-10-05,113.7238998413086,113.87032695294033,110.84419891878447,111.1956210076637,106243800
2020-10-06,110.46350860595703,113.35297373285464,109.57518946396561,112.94297627246219,161498200
2020-10-07,112.33773803710938,112.79653950711614,111.41037130371913,111.88870036047932,96849000
2020-10-08,112.23037719726562,113.62630197710448,111.85942746357831,113.47987484262757,83477200
2020-10-09,114.18269348144531,114.21197741224402,112.18154047082656,112.53296253559465,100506900
2020-10-12,121.43565368652344,122.19706574823392,116.43765631689607,117.19906837860654,240226800
2020-10-13,118.21428680419922,122.40206058626744,116.7988420703882,122.28491740476053,262330500
2020-10-14,118.30215454101562,120.0983054341166,116.76956651572664,118.11667968555237,150712000
2020-10-15,117.83357238769531,118.31189397818673,115.33457760747181,115.8909946467432,112559200
2020-10-16,116.18385314941406,118.65357169541609,115.97885816134452,118.3900013910462,115393800
2020-10-19,113.21629333496094,117.55048664840139,112.90391897500494,117.10144897143915,120639300
2020-10-20,114.70984649658203,116.14481893561882,112.87464040688904,113.43105753145504,124423700
2020-10-21,114.0850830078125,115.88123368813292,113.67508561548537,113.88984438108717,89946000
2020-10-22,112.99176788330078,115.2271998651566,111.85940620267148,114.6512552317077,101988000
2020-10-23,112.29869842529297,113.77271853280851,111.55680647449411,113.61652761786443,82572600
2020-10-26,112.30845642089844,113.77271265873236,110.19016006999519,111.29323786895584,111850700
2020-10-27,113.821533203125,114.4853297582414,111.8106233953871,112.73798283451448,92276800
2020-10-28,108.55018615722656,112.67939177271371,108.45257057018355,112.30844956291352,143937800
2020-10-29,112.57202911376953,114.14366487566086,109.52637319152939,109.69232790650396,146129200
2020-10-30,106.26596069335938,109.32137281201784,105.15312650585602,108.41353361193957,190272600
2020-11-02,106.17809295654297,108.04258272984217,104.76264829800921,106.50999489603151,122866900
2020-11-03,107.80831146240234,108.83328639019895,106.13906019633995,107.04689938815555,107624400
2020-11-04,112.21083068847656,112.83557940582455,109.67278809330135,111.4201347222438,138235500
2020-11-05,116.193603515625,116.76954813253197,114.08507856229832,115.13933731516576,126387100
2020-11-06,116.06159973144531,116.56030035576157,113.55828613023952,115.6997907349838,114457900
2020-11-09,113.74410247802734,119.28853898482558,113.48008488932169,117.8315370062038,154515300
2020-11-10,113.40185546875,114.98597593271168,111.60259823184701,112.99115812331121,138023400
2020-11-11,116.8438949584961,116.98079406528983,113.86144160569907,114.59483287514057,112295000
2020-11-12,116.57010650634766,117.8608749502344,115.94427983418694,116.97103068156063,103162300
2020-11-13,116.61897277832031,117.0198893917862,115.25975511875558,116.79498695166743,81581900
2020-11-16,117.63595581054688,118.31067066637605,115.53356613411366,116.2865111780058,91183000
2020-11-17,116.74610137939453,117.99775451631758,116.32562345429308,116.9025617517305,74271000
2020-11-18,115.41621398925781,117.16657517577093,115.3868795355888,115.98337162832838,76322100
2020-11-19,116.01271057128906,116.4234078594296,114.22323422382374,114.98595989049652,74113000
2020-11-20,114.74150085449219,116.13983378749967,114.6926125812959,116.01271532465954,73604300
2020-11-23,111.32879638671875,115.01531411751404,111.23101237342392,114.58505550648638,127959300
2020-11-24,112.61956024169922,113.28450195004916,110.09669251350901,111.38746829481333,113874200
2020-11-25,113.46052551269531,114.16458237497406,112.61956953391152,112.99115924480436,76499200
2020-11-27,114.00811767578125,114.88818872041372,113.6463160788627,113.98856385720809,46691300
2020-11-30,116.41365051269531,118.29113047989398,114.223249757188,114.37971015134232,169410200
2020-12-01,120.00235748291016,120.73574867600769,117.35237153377064,118.3302264579007,127728200
2020-12-02,120.35440063476562,120.63797949284637,118.21289570055283,119.3178692147776,89004200
2020-12-03,120.21749877929688,121.0388934166779,119.50366133071806,120.78464902206112,78967600
2020-12-04,119.54277801513672,120.13927018325414,118.8289405570736,119.88502578525937,78260400
2020-12-07,121.00955200195312,121.8113927753868,119.54276955344461,119.60143846404372,86712000
2020-12-08,121.62560272216797,122.21232169297147,120.36416887164704,121.6158295436451,82225500
2020-12-09,119.08319091796875,123.16084482713035,118.32046514623403,121.77229239856497,115089200
2020-12-10,120.51085662841797,121.12691009664137,117.48928804587463,117.83153582797534,81312200
2020-12-11,119.69922637939453,120.04147411514255,117.8804156003438,119.71878019553394,86939800
2020-12-14,119.08319091796875,120.61842310120053,118.84850778676781,119.88503178831066,79184500
2020-12-15,125.04810333251953,125.06766461171497,121.38114682979396,121.58649549869354,157243700
2020-12-16,124.97965240478516,125.52724884917512,123.75733358395613,124.58851635047348,98208600
2020-12-17,125.84992980957031,126.71044694523559,125.20454195782135,126.04549781652628,94359800
2020-12-18,123.8551025390625,126.24107083085357,123.32706000921821,126.1041717446466,192541500
2020-12-21,125.39033508300781,125.46856526890375,120.71618965212184,122.25142161323427,121251600
2020-12-22,128.95953369140625,131.43350586867354,126.77890610362954,128.69550863998023,168904800
2020-12-23,128.05990600585938,129.49733922563573,127.8838843351233,129.2333291008579,88223700
2020-12-24,129.0475311279297,130.50454051249665,128.1968020157988,128.41193131877873,54930100
2020-12-28,133.6630096435547,134.2986094599442,130.5534228147209,131.02280398341387,124486200
2020-12-29,131.88330078125,135.71649064032698,131.36503881821685,134.99288748033229,121047300
2020-12-30,130.7587890625,132.97852438349952,130.44586825914976,132.57760019953898,96452100
2020-12-31,129.75157165527344,131.75617722441675,128.8030511896917,131.11078939653768,99116600
2021-01-04,126.54421997070312,130.65120801377864,123.95290271141998,130.56320464420665,143301900
2021-01-05,128.1087646484375,128.8226094660816,125.58589722438096,126.03571704206242,97664900
2021-01-06,123.79643249511719,128.14789140458137,123.58130321710865,124.89163270114192,155088000
2021-01-07,128.02078247070312,128.71506612744008,125.02854837897873,125.51747590823786,109578200
2021-01-08,129.1257781982422,129.69293598741686,127.34607462660249,129.49735301668466,105158200
2021-01-11,126.12373352050781,127.2873833559887,125.65436729910552,126.32908963536809,100384500
2021-01-12,125.94771575927734,126.8180060348787,124.05067484100692,125.65435630124593,91951100
2021-01-13,127.99146270751953,128.53905921581872,125.64461626598423,125.90862641905905,88636800
2021-01-14,126.05530548095703,128.0990190744919,125.90861826231031,127.90345103718111,90221800
2021-01-15,124.3244857788086,127.33628100990751,124.18758667379879,125.92816740358766,111598500
2021-01-19,124.99919891357422,125.85971603644006,124.1289086128148,124.95030318234187,90757300
2021-01-20,129.10621643066406,129.55603637241362,125.70328462932032,125.81084929446354,104319500
2021-01-21,133.8389892578125,136.57698583657466,130.63162652639653,130.83698261117812,120150900
2021-01-22,135.99029541015625,136.75302107945785,132.0299798682395,133.26207173690767,114459400
2021-01-25,139.7550048828125,141.87694798792052,133.5162865440687,139.9016920539313,157611700
2021-01-26,139.9897003173828,141.10445422096296,138.2393318250726,140.41995882769103,98390600
2021-01-27,138.9140625,141.10446281272274,137.3006079089825,140.25371891703733,140843800
2021-01-28,134.05416870117188,138.84566823786534,133.67280576171694,136.4303646476885,142621100
2021-01-29,129.03773498535156,133.71188006212958,127.3264889658359,132.82202855096995,177523800
2021-02-01,131.1694793701172,132.382025036544,128.0305580092376,130.78811648710231,106239800
2021-02-02,132.00064086914062,133.29140160318417,131.6290512252896,132.72424395973647,83305400
2021-02-03,130.97389221191406,132.76336853115643,130.6511982932754,132.7535804324545,89880900
2021-02-04,134.34751892089844,134.35729210091307,131.6095215073622,133.28166038476758,84183100
2021-02-05,133.93128967285156,134.57764200690855,133.04991099417794,134.50909763745554,75693800
2021-02-08,134.07818603515625,134.12715483434243,132.12934139571024,133.2163829876538,71297200
2021-02-09,133.19680786132812,135.0281395487588,133.0401286062898,133.79419141675652,76774200
2021-02-10,132.58963012695312,134.15654214720848,131.62010163331232,133.65708128237208,73046600
2021-02-11,132.3350067138672,133.56893978199793,131.00313604563317,133.08906945057942,64280000
2021-02-12,132.57003784179688,132.72673203035987,130.92479369142617,131.57114601186336,60145100
2021-02-16,130.43511962890625,133.19678338492807,130.0433842053432,132.6875497490638,80576300
2021-02-17,128.13375854492188,129.48522000467662,126.79209981313706,128.53528186893348,97918500
2021-02-18,127.0271224975586,127.31111764653983,124.77469204286828,126.52766162623269,96856700
2021-02-19,127.18376922607422,128.00640605579716,126.13590883460701,127.5461263219299,87668800
2021-02-22,123.39385223388672,127.03691001910353,123.00212422454044,125.36227259235844,103916400
2021-02-23,123.25672149658203,124.08913866398387,115.94122923872163,121.20015923841609,158273000
2021-02-24,122.75729370117188,122.9629492225392,119.70183170189726,122.35577791324243,111039900
2021-02-25,118.48747253417969,123.8443336867004,118.04678320459273,122.10115193451716,148199500
2021-02-26,118.75189971923828,122.26764174133282,118.69313565902812,120.05438475371218,164560400
2021-03-01,125.1468276977539,125.28393137854741,120.2502463220139,121.19038904956516,116307900
2021-03-02,122.53204345703125,126.05758022008334,122.42431807921778,125.75399459438512,102260900
2021-03-03,119.53533935546875,123.10984517040185,119.31988858452522,122.22845904908286,112966300
2021-03-04,117.64525604248047,121.04348455668053,116.16649391444423,119.23175102515427,178155000
2021-03-05,118.90856170654297,119.4178102739293,115.1381961322235,118.47766769366498,153766600
2021-03-08,113.95323181152344,118.49725830929313,113.80633288954938,118.42870647525052,154376600
2021-03-09,118.58538055419922,119.53531834736046,116.33295805289868,116.56799182008031,129525800
2021-03-10,117.49835968017578,119.6430570540703,116.97931582370948,119.17298946729461,111943300
2021-03-11,119.4374008178711,120.66154604698784,118.75188247820154,120.00540599736276,103026500
2021-03-12,118.5266342163086,118.66373788163727,116.69531777016583,117.90966772232956,88105100
2021-03-15,121.4254150390625,121.43521029322805,117.92925646093556,118.89878489040193,92403800
2021-03-16,122.97273254394531,124.58860573684278,122.14031528444951,123.10004095769754,115227900
2021-03-17,122.17948913574219,123.25673544318819,119.80953829345351,121.48417554210349,111932600
2021-03-18,118.03697967529297,120.63216908388519,117.8313241711299,120.3383712370296,121229700
2021-03-19,117.5081558227539,118.91837362659142,117.2045701733795,117.42002094580913,185549500
2021-03-22,120.83782196044922,121.30789701087852,117.77256502944914,117.84111686267951,111912300
2021-03-23,120.00541687011719,121.67025154391781,119.6136888669905,120.77907762160507,95467100
2021-03-24,117.60607147216797,120.35795490170756,117.58648843689953,120.27960781745544,88530500
2021-03-25,118.09574890136719,119.14362451394697,116.53863957243502,117.067471270447,98844700
2021-03-26,118.7029037475586,118.96732327901181,116.46026897888558,117.86069130267391,94071200
2021-03-29,118.87920379638672,120.04459257191542,118.23285893048003,119.13382812372708,80819200
2021-03-30,117.42001342773438,117.90967152587207,116.40152368701725,117.62566893236145,85671900
2021-03-31,119.62349700927734,120.9651556646715,118.64418063175005,119.1338388205137,118323800
2021-04-01,120.4559097290039,121.61150330819456,119.95645630393581,121.10226209927917,75089100
2021-04-05,123.2959213256836,123.55054565089928,120.52445445607012,121.30791046984596,88651200
2021-04-06,123.59950256347656,124.50047171699698,123.05108785639284,123.88350517152779,80171300
2021-04-07,125.25454711914062,125.27413015621103,122.55163223644253,123.22736282501452,83466700
2021-04-08,127.66366577148438,127.69304406325928,125.86172747444995,126.28282628534366,88844600
2021-04-09,130.24905395507812,130.2882200278853,126.79206898164956,127.11524511923089,106686700
2021-04-12,128.52545166015625,130.10215119503505,127.92806823530955,129.7789750855431,91420000
2021-04-13,131.64944458007812,131.87469802236942,129.20115454524952,129.7006152759875,91266500
2021-04-14,129.29913330078125,132.20770398388115,128.93679104205083,132.14894739524175,87222800
